date,Open,High,Low,Close,Volume,sentiment_mean,sentiment_std,sentiment_max,sentiment_min,news_count,magnitude_mean,magnitude_sum,sentiment_weighted_mean,sentiment_mean_roll_avg_3d,sentiment_weighted_mean_roll_avg_3d,news_count_roll_sum_3d,sentiment_std_roll_max_3d,sentiment_mean_roll_avg_7d,sentiment_weighted_mean_roll_avg_7d,news_count_roll_sum_7d,sentiment_std_roll_max_7d,sentiment_mean_roll_avg_14d,sentiment_weighted_mean_roll_avg_14d,news_count_roll_sum_14d,sentiment_std_roll_max_14d,Policy_Repo_Rate,10Y_Bond_Yield,Call_Money_Rate,CPI_Index,IIP_Index,GDP_Growth_QoQ,USD_INR_Exchange_Rate,Trade_Exports_USD,Trade_Imports_USD,FX_Reserves,Crude_Oil_Brent,Crude_Oil_WTI,Net_Sales_Income_from_operations,Basic_EPS,Net_Profit_Loss_For_the_Period,P_L_Before_Other_Inc_Int_Excpt_Items__Tax,Interest,Increase_Decrease_in_Stocks
08-04-2022,3055.689759,3105.846283,3039.485296,3092.58374,678898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,75.93,40827960000,60094970000,554647.5256,101.26,98.35,8527,10.59,1016,1334,27,381
11-04-2022,3071.122236,3107.775077,3038.327589,3045.513428,672652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,75.85,40827960000,60094970000,554647.5256,97.92,94.22,8527,10.59,1016,1334,27,381
12-04-2022,3042.860909,3049.998709,3003.748423,3017.734375,794265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.02,40827960000,60094970000,554647.5256,104.42,100.52,8527,10.59,1016,1334,27,381
13-04-2022,3006.690575,3011.223905,2957.402287,2971.436279,1121350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.14,40827960000,60094970000,554647.5256,108.49,104.26,8527,10.59,1016,1334,27,381
18-04-2022,2947.660043,2949.58914,2906.18446,2914.431396,1032504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.22,40827960000,60094970000,554647.5256,110.83,108.24,8527,10.59,1016,1334,27,381
19-04-2022,2922.582247,2950.747019,2864.709332,2885.157715,749782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.39,40827960000,60094970000,554647.5256,105.49,102.54,8527,10.59,1016,1334,27,381
20-04-2022,2885.253598,2979.972201,2874.354154,2973.702637,838182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.24,40827960000,60094970000,554647.5256,105.05,102.56,8527,10.59,1016,1334,27,381
21-04-2022,2980.2621,3061.862765,2976.645043,3046.2854,1069035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.23,40827960000,60094970000,554647.5256,107.2,103.89,8527,10.59,1016,1334,27,381
22-04-2022,3010.838247,3060.801908,3002.880722,3052.217285,681191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.49,40827960000,60094970000,554647.5256,105.15,102.86,8527,10.59,1016,1334,27,381
25-04-2022,3022.895093,3043.247162,2985.37425,3019.615723,1096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.72,40827960000,60094970000,554647.5256,99.27,99.6,8527,10.59,1016,1334,27,381
26-04-2022,3019.036456,3037.073464,2995.694432,3014.840576,1703441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.61,40827960000,60094970000,554647.5256,102.89,102.62,8527,10.59,1016,1334,27,381
27-04-2022,2986.242121,3051.831418,2976.548361,3036.736328,963536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.61,40827960000,60094970000,554647.5256,103.3,101.96,8527,10.59,1016,1334,27,381
28-04-2022,3076.909806,3152.144591,3057.618835,3132.564209,2001838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.66,40827960000,60094970000,554647.5256,105.78,105.47,8527,10.59,1016,1334,27,381
29-04-2022,3133.817753,3161.789657,3107.09981,3122.436035,1088970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,7.11,4.25,140.6947,123.8863,64998625.9,76.48,40827960000,60094970000,554647.5256,108.36,104.59,8527,10.59,1016,1334,27,381
02-05-2022,3081.732433,3097.647483,3042.23422,3086.555176,595522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,76.49,38762980000,59442270000,562226.7186,108.36,105.18,8527,10.59,1016,1334,27,381
04-05-2022,3065.335235,3081.443149,2972.208027,2990.92041,1120002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,76.24,38762980000,59442270000,562226.7186,110.53,107.84,8527,10.59,1016,1334,27,381
05-05-2022,2994.68191,3016.094839,2961.16385,2967.481689,724601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,76.54,38762980000,59442270000,562226.7186,112.11,108.17,8527,10.59,1016,1334,27,381
06-05-2022,2912.936393,2944.187669,2897.407068,2909.319336,923941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,76.9,38762980000,59442270000,562226.7186,113.86,109.72,8527,10.59,1016,1334,27,381
09-05-2022,2894.46531,2931.069876,2869.531638,2898.709229,998324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.45,38762980000,59442270000,562226.7186,106.67,103.08,8527,10.59,1016,1334,27,381
10-05-2022,2942.837684,3027.476821,2928.369456,2976.93457,2460016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.31,38762980000,59442270000,562226.7186,102.61,99.74,7889,8.87,865,1238,22,-327
11-05-2022,2980.840714,2999.311959,2873.3901,2945.393555,1883969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.28,38762980000,59442270000,562226.7186,107.7,105.5,7889,8.87,865,1238,22,-327
12-05-2022,2934.156571,2968.880317,2882.070951,2932.179199,1254245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.39,38762980000,59442270000,562226.7186,108.06,106.15,7889,8.87,865,1238,22,-327
13-05-2022,2965.40792,3005.77437,2927.694213,2955.376709,1121729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.42,38762980000,59442270000,562226.7186,112.12,110.52,7889,8.87,865,1238,22,-327
16-05-2022,2980.358189,2980.358189,2879.370013,2893.548828,733044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.82,38762980000,59442270000,562226.7186,114.86,114.07,7889,8.87,865,1238,22,-327
17-05-2022,2892.584522,2948.239161,2846.382741,2941.873047,1179081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.46,38762980000,59442270000,562226.7186,112.89,112.31,7889,8.87,865,1238,22,-327
18-05-2022,2922.581836,3017.879271,2918.723642,2990.196777,1379763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.71,38762980000,59442270000,562226.7186,110.04,109.67,7889,8.87,865,1238,22,-327
19-05-2022,2894.127855,2962.803663,2894.079581,2938.882813,772390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.45,38762980000,59442270000,562226.7186,113.22,112.21,7889,8.87,865,1238,22,-327
20-05-2022,2970.809813,3014.214502,2961.164327,2999.697998,778957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.79,38762980000,59442270000,562226.7186,113.63,112.63,7889,8.87,865,1238,22,-327
23-05-2022,3032.49257,3074.980984,3019.085439,3061.670166,813294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.51,38762980000,59442270000,562226.7186,115.13,110.32,7889,8.87,865,1238,22,-327
24-05-2022,3062.200219,3070.784606,2961.163768,2977.416504,691307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.5,38762980000,59442270000,562226.7186,115.77,112.55,7889,8.87,865,1238,22,-327
25-05-2022,2931.262731,2931.262731,2726.103323,2737.436768,3381427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.58,38762980000,59442270000,562226.7186,116.41,112.88,7889,8.87,865,1238,22,-327
26-05-2022,2748.963545,2758.609031,2622.173677,2739.462646,3212196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.66,38762980000,59442270000,562226.7186,119.81,116.19,7889,8.87,865,1238,22,-327
27-05-2022,2766.325524,2767.290072,2682.409791,2734.35083,1879534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.58,38762980000,59442270000,562226.7186,121.19,114.96,7889,8.87,865,1238,22,-327
30-05-2022,2777.899773,2781.757967,2717.133215,2743.176025,2525482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.58,38762980000,59442270000,562226.7186,123.01,114.96,7889,8.87,865,1238,22,-327
31-05-2022,2743.175906,2775.970555,2711.345806,2758.270996,2408221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,7.39,4.65,142.127,120.8571,64998625.9,77.59,38762980000,59442270000,562226.7186,125.53,114.38,7889,8.87,865,1238,22,-327
01-06-2022,2758.270939,2835.675954,2731.649543,2751.374512,1770795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,77.59,42390290000,64886150000,548773.9849,122.2,115.26,7889,8.87,865,1238,22,-327
02-06-2022,2768.447454,2815.517474,2747.034521,2805.437988,1164197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,77.41,42390290000,64886150000,548773.9849,122.2,116.88,7889,8.87,865,1238,22,-327
03-06-2022,2802.013599,2815.951279,2754.750719,2784.555176,1228489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,77.59,42390290000,64886150000,548773.9849,125.68,118.97,7889,8.87,865,1238,22,-327
06-06-2022,2769.315307,2770.183307,2708.162791,2717.567139,1193698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,77.83,42390290000,64886150000,548773.9849,124.99,118.41,7889,8.87,865,1238,22,-327
07-06-2022,2700.735571,2704.593764,2634.18173,2647.395996,1403598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,77.66,42390290000,64886150000,548773.9849,126.89,119.55,7889,8.87,865,1238,22,-327
08-06-2022,2673.631971,2676.622165,2604.281026,2609.296631,1743575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,77.65,42390290000,64886150000,548773.9849,129.2,121.94,7889,8.87,865,1238,22,-327
09-06-2022,2599.886624,2616.960601,2555.019177,2606.483398,1857501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,77.84,42390290000,64886150000,548773.9849,128.47,121.52,7889,8.87,865,1238,22,-327
10-06-2022,2585.334922,2654.212513,2572.723532,2627.7771,1592920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.08,42390290000,64886150000,548773.9849,127.44,120.73,7889,8.87,865,1238,22,-327
13-06-2022,2590.137095,2602.797039,2563.507706,2581.212158,1674206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.08,42390290000,64886150000,548773.9849,128.44,120.92,7889,8.87,865,1238,22,-327
14-06-2022,2538.769757,2586.644627,2507.726336,2556.619629,2296040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.01,42390290000,64886150000,548773.9849,127.02,118.92,7889,8.87,865,1238,22,-327
15-06-2022,2570.783743,2603.379435,2548.568385,2581.600342,928842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.12,42390290000,64886150000,548773.9849,124.96,115.32,7889,8.87,865,1238,22,-327
16-06-2022,2614.389754,2643.978017,2561.082423,2578.010742,1280628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78,42390290000,64886150000,548773.9849,125.78,117.56,7889,8.87,865,1238,22,-327
17-06-2022,2570.88044,2577.574083,2483.473712,2503.069824,2043251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78,42390290000,64886150000,548773.9849,119.22,109.56,7889,8.87,865,1238,22,-327
20-06-2022,2522.278128,2593.43557,2510.976477,2581.163574,1595360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78,42390290000,64886150000,548773.9849,118.25,109.56,7889,8.87,865,1238,22,-327
21-06-2022,2594.987383,2628.989677,2561.082195,2598.285889,1042074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.08,42390290000,64886150000,548773.9849,118.51,110.49,7889,8.87,865,1238,22,-327
22-06-2022,2607.647742,2627.001331,2547.840738,2586.64502,1871760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.21,42390290000,64886150000,548773.9849,115.54,106.22,7889,8.87,865,1238,22,-327
23-06-2022,2594.987144,2685.207076,2594.987144,2675.748535,1612872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.14,42390290000,64886150000,548773.9849,114.5,105.75,7889,8.87,865,1238,22,-327
24-06-2022,2692.046767,2701.553862,2644.511526,2678.368164,2215583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.25,42390290000,64886150000,548773.9849,117.36,109.07,7889,8.87,865,1238,22,-327
27-06-2022,2696.800111,2743.122716,2682.345613,2736.623047,1295734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.45,42390290000,64886150000,548773.9849,119.69,111.44,7889,8.87,865,1238,22,-327
28-06-2022,2696.897552,2701.554114,2623.460497,2644.996826,1838358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.97,42390290000,64886150000,548773.9849,122.21,113.66,7889,8.87,865,1238,22,-327
29-06-2022,2625.594179,2637.720515,2597.946134,2617.154297,1066354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,78.91,42390290000,64886150000,548773.9849,120.8,111.65,7889,8.87,865,1238,22,-327
30-06-2022,2633.694823,2645.432974,2599.886503,2614.63208,1291447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.53,5.03,142.3474,125.1665,64998625.9,79.02,42390290000,64886150000,548773.9849,119.78,107.76,7889,8.87,865,1238,22,-327
01-07-2022,2624.041917,2696.897036,2604.736885,2690.251709,1477191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,78.89,39803590000,64508100000,534690.413,119.21,110.3,7889,8.87,865,1238,22,-327
04-07-2022,2692.192142,2714.35918,2662.749539,2706.889404,653147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,78.89,39803590000,64508100000,534690.413,121.8,110.3,7889,8.87,865,1238,22,-327
05-07-2022,2701.748068,2728.232037,2677.495392,2683.898193,1073043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.27,39803590000,64508100000,534690.413,110.49,101.55,7889,8.87,865,1238,22,-327
06-07-2022,2745.936355,2783.236921,2721.295496,2775.864014,2085735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.02,39803590000,64508100000,534690.413,108.54,100.31,7889,8.87,865,1238,22,-327
07-07-2022,2814.668355,2844.353724,2790.803865,2804.967285,1469087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.12,39803590000,64508100000,534690.413,113.4,104.62,7889,8.87,865,1238,22,-327
08-07-2022,2793.908085,2801.668941,2755.58886,2793.714111,1274148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.25,39803590000,64508100000,534690.413,113.95,106.78,7889,8.87,865,1238,22,-327
11-07-2022,2788.087211,2852.647872,2766.114385,2845.37207,1081885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.46,39803590000,64508100000,534690.413,114.85,106.09,7889,8.87,865,1238,22,-327
12-07-2022,2832.712046,2835.864893,2799.146254,2806.713135,1115524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.45,39803590000,64508100000,534690.413,106.98,97.69,7889,8.87,865,1238,22,-327
13-07-2022,2860.845446,2880.199033,2838.581539,2853.278564,2153712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.68,39803590000,64508100000,534690.413,107.17,98.44,7889,8.87,865,1238,22,-327
14-07-2022,2863.85287,2866.520664,2825.339434,2851.289795,882479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.94,39803590000,64508100000,534690.413,107.74,97.79,7889,8.87,865,1238,22,-327
15-07-2022,2861.767054,2895.769351,2852.551037,2889.124023,1668006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.74,39803590000,64508100000,534690.413,112.26,99.59,7889,8.87,865,1238,22,-327
18-07-2022,2905.227885,2934.573621,2899.067611,2927.637451,823390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.99,39803590000,64508100000,534690.413,117.27,104.48,7889,8.87,865,1238,22,-327
19-07-2022,2894.265641,2932.63342,2889.124027,2928.850098,638171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.88,39803590000,64508100000,534690.413,114.96,106.12,7889,8.87,865,1238,22,-327
20-07-2022,2942.334513,2953.684718,2910.320982,2916.578125,867436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.96,39803590000,64508100000,534690.413,115.86,104.45,8578,10.6,1023,1347,28,-311
21-07-2022,2891.888871,2992.731443,2891.888871,2974.445068,1184060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.85,39803590000,64508100000,534690.413,112.81,98.44,8578,10.6,1023,1347,28,-311
22-07-2022,2974.445349,3000.298608,2956.886317,2975.706299,1268141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.83,39803590000,64508100000,534690.413,106.77,97.71,8578,10.6,1023,1347,28,-311
25-07-2022,2977.743059,3024.01711,2960.426557,3012.133301,985844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.79,39803590000,64508100000,534690.413,108.23,99.83,8578,10.6,1023,1347,28,-311
26-07-2022,3003.451056,3055.642856,2961.736458,3015.577393,2876310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.82,39803590000,64508100000,534690.413,107.32,97.74,8578,10.6,1023,1347,28,-311
27-07-2022,3025.715054,3097.551522,3003.451147,3090.809326,1976407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.92,39803590000,64508100000,534690.413,109.64,100.03,8578,10.6,1023,1347,28,-311
28-07-2022,3102.402019,3181.950788,3086.880308,3174.577881,1332572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.64,39803590000,64508100000,534690.413,109.68,99.11,8578,10.6,1023,1347,28,-311
29-07-2022,3187.18947,3254.078537,3177.100452,3234.094238,1836550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.4,5.15,143.1186,120.5761,64580246.6,79.33,39803590000,64508100000,534690.413,111.51,101.31,8578,10.6,1023,1347,28,-311
01-08-2022,3240.205602,3254.708653,3215.419324,3225.168945,1076122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,78.93,37418280000,60833340000,520844.7559,106.09,96.59,8578,10.6,1023,1347,28,-311
02-08-2022,3231.426288,3302.971677,3226.187805,3294.628662,1650536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,78.49,37418280000,60833340000,520844.7559,106.51,97.14,8578,10.6,1023,1347,28,-311
03-08-2022,3302.244392,3344.929102,3270.473386,3336.828613,1169005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.13,37418280000,60833340000,520844.7559,101.82,93.25,8578,10.6,1023,1347,28,-311
04-08-2022,3351.719587,3373.013388,3308.937775,3357.055176,981434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.23,37418280000,60833340000,520844.7559,97.99,91.29,8578,10.6,1023,1347,28,-311
05-08-2022,3371.1219,3387.565167,3348.372938,3370.054688,792478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.36,37418280000,60833340000,520844.7559,100.31,91.77,8578,10.6,1023,1347,28,-311
08-08-2022,3361.420654,3373.013385,3333.821158,3355.066406,724644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.58,37418280000,60833340000,520844.7559,103.46,93.52,8578,10.6,1023,1347,28,-311
10-08-2022,3338.138017,3346.723558,3294.483204,3309.665283,1089295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.07,37418280000,60833340000,520844.7559,105.06,94.68,8578,10.6,1023,1347,28,-311
11-08-2022,3346.86929,3373.983734,3288.662868,3303.408447,1410533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.54,37418280000,60833340000,520844.7559,107.19,97.02,8578,10.6,1023,1347,28,-311
12-08-2022,3297.393424,3332.123299,3281.871713,3325.381104,548472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.65,37418280000,60833340000,520844.7559,103.7,94.86,8578,10.6,1023,1347,28,-311
16-08-2022,3366.270925,3404.541594,3352.010401,3396.344238,911189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.31,37418280000,60833340000,520844.7559,95.36,89.23,8578,10.6,1023,1347,28,-311
17-08-2022,3412.787608,3439.659522,3399.836823,3418.365723,817912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.41,37418280000,60833340000,520844.7559,97.22,90.85,8578,10.6,1023,1347,28,-311
18-08-2022,3419.627023,3436.797869,3410.459559,3429.667725,599877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.66,37418280000,60833340000,520844.7559,96.35,93.2,8578,10.6,1023,1347,28,-311
19-08-2022,3414.776503,3432.723482,3360.450513,3378.446045,581829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,7.27,5.65,143.4492,118.4695,64580246.6,79.89,37418280000,60833340000,520844.7559,96.45,93.55,8578,10.6,1023,1347,28,-311
